ticker,date,pivot,label,gap_pct
074600_원익QnC_KOSDAQ,2023-06-21,27900.0,0,0.0
074600_원익QnC_KOSDAQ,2024-05-08,35400.0,0,0.0
074600_원익QnC_KOSDAQ,2024-06-07,36850.0,0,0.0
025320_시노펙스_KOSDAQ,2023-06-29,3040.0,0,0.0
025320_시노펙스_KOSDAQ,2023-12-01,4463.0,1,0.0
025320_시노펙스_KOSDAQ,2023-12-19,4865.0,1,0.0
025320_시노펙스_KOSDAQ,2024-01-10,8270.0,0,0.0
025320_시노펙스_KOSDAQ,2024-03-11,9223.0,1,0.0
058400_KNN_KOSDAQ,2023-11-22,1207.0,0,0.0
058400_KNN_KOSDAQ,2023-12-27,1296.0,0,0.0
322180_LS티라유텍_KOSDAQ,2021-01-25,6299.0,0,0.0002
322180_LS티라유텍_KOSDAQ,2021-02-17,6600.0,0,0.0
322180_LS티라유텍_KOSDAQ,2023-08-31,8920.0,1,0.0
012620_원일특강_KOSDAQ,2021-01-26,9690.0,0,0.0
012620_원일특강_KOSDAQ,2021-02-05,9900.0,0,0.0
012620_원일특강_KOSDAQ,2021-03-05,9960.0,0,0.0
012620_원일특강_KOSDAQ,2021-04-23,11800.0,1,0.0
012620_원일특강_KOSDAQ,2021-05-06,12900.0,0,0.0
012620_원일특강_KOSDAQ,2021-06-02,14850.0,0,0.0
033920_무학_KOSPI,2021-04-27,8290.0,0,0.0
033920_무학_KOSPI,2021-06-14,9550.0,0,0.0
033920_무학_KOSPI,2025-04-30,7230.0,0,0.0
033920_무학_KOSPI,2025-05-20,7370.0,0,0.0
033920_무학_KOSPI,2025-07-09,8270.0,0,0.0
241590_화승엔터프라이즈_KOSPI,2021-03-29,18200.0,0,0.0
241590_화승엔터프라이즈_KOSPI,2021-05-07,19900.0,0,0.0
241590_화승엔터프라이즈_KOSPI,2024-05-24,10050.0,0,0.0
041590_플래스크_KOSDAQ,2021-07-02,3198.0,0,0.0
041590_플래스크_KOSDAQ,2022-01-13,4415.0,1,0.0
126340_비나텍_KOSDAQ,2021-01-22,50762.0,0,0.0
126340_비나텍_KOSDAQ,2025-09-10,48500.0,1,0.0165
126340_비나텍_KOSDAQ,2025-10-30,64100.0,0,0.0
004430_송원산업_KOSPI,2021-01-07,17500.0,0,0.0
004430_송원산업_KOSPI,2021-02-03,17950.0,1,0.0
004430_송원산업_KOSPI,2021-04-22,22500.0,0,0.0
050090_비케이홀딩스_KOSDAQ,2021-06-21,1515.0,0,0.0
060850_영림원소프트랩_KOSDAQ,2024-04-05,10900.0,0,0.0
090360_로보스타_KOSDAQ,2023-02-28,36100.0,0,0.0
090360_로보스타_KOSDAQ,2023-03-17,38100.0,1,0.0
090360_로보스타_KOSDAQ,2023-03-28,43450.0,0,0.0495
090360_로보스타_KOSDAQ,2025-06-23,31500.0,0,0.0
090360_로보스타_KOSDAQ,2025-10-14,54700.0,1,0.0
090360_로보스타_KOSDAQ,2025-10-24,76900.0,1,0.0
064800_포니링크_KOSDAQ,2021-05-21,1765.0,1,0.0
064800_포니링크_KOSDAQ,2021-06-09,1880.0,1,0.0
064800_포니링크_KOSDAQ,2024-03-11,3295.0,0,0.0
064800_포니링크_KOSDAQ,2024-05-14,3650.0,0,0.0
005610_SPC삼립_KOSPI,2021-05-31,92100.0,0,0.0
219130_타이거일렉_KOSDAQ,2021-12-24,17750.0,1,0.0056
219130_타이거일렉_KOSDAQ,2023-07-05,28000.0,1,0.0
219130_타이거일렉_KOSDAQ,2025-09-09,18960.0,1,0.0
219130_타이거일렉_KOSDAQ,2025-10-02,26500.0,0,0.0
171120_라이온켐텍_KOSDAQ,2021-04-23,4790.0,1,0.0157
041460_한국전자인증_KOSDAQ,2021-06-01,8440.0,1,0.0
041460_한국전자인증_KOSDAQ,2021-07-27,12000.0,0,0.0
041460_한국전자인증_KOSDAQ,2021-08-18,12000.0,0,0.0
365330_에스와이스틸텍_KOSDAQ,2024-12-19,8046.0,0,0.0
012690_모나리자_KOSPI,2024-04-25,3295.0,1,0.0
012690_모나리자_KOSPI,2024-05-28,4165.0,1,0.0
250930_예선테크_KOSDAQ,2021-01-27,2945.0,0,0.0
139670_키네마스터_KOSDAQ,2021-02-23,38100.0,1,0.0
139670_키네마스터_KOSDAQ,2021-03-17,62800.0,0,0.0
036890_진성티이씨_KOSDAQ,2021-03-24,14100.0,0,0.0
036890_진성티이씨_KOSDAQ,2021-04-08,16350.0,0,0.0
036890_진성티이씨_KOSDAQ,2021-04-27,16650.0,0,0.0
036890_진성티이씨_KOSDAQ,2023-07-25,16230.0,0,0.0
036890_진성티이씨_KOSDAQ,2025-06-24,11700.0,0,0.0
036890_진성티이씨_KOSDAQ,2025-07-23,12140.0,0,0.0
036890_진성티이씨_KOSDAQ,2025-08-08,12670.0,0,0.0
036890_진성티이씨_KOSDAQ,2025-09-19,13240.0,0,0.0
036890_진성티이씨_KOSDAQ,2025-10-17,13360.0,0,0.0015
035890_서희건설_KOSDAQ,2021-05-03,1985.0,0,0.0
035890_서희건설_KOSDAQ,2021-06-03,2260.0,0,0.0
035890_서희건설_KOSDAQ,2021-07-02,2275.0,0,0.0
035890_서희건설_KOSDAQ,2024-11-12,1621.0,0,0.0
035890_서희건설_KOSDAQ,2024-12-18,1675.0,0,0.0
035890_서희건설_KOSDAQ,2025-05-23,1791.0,0,0.0
035890_서희건설_KOSDAQ,2025-07-01,1890.0,0,0.0
039570_HDC랩스_KOSPI,2021-01-25,11400.0,0,0.0
039570_HDC랩스_KOSPI,2021-05-10,11700.0,1,0.0
039570_HDC랩스_KOSPI,2021-05-31,13100.0,0,0.0
039570_HDC랩스_KOSPI,2025-07-02,10220.0,0,0.0
065770_CS_KOSDAQ,2021-04-08,3210.0,1,0.0
065770_CS_KOSDAQ,2021-05-07,7620.0,0,0.0
004360_세방_KOSPI,2021-01-07,12250.0,1,0.0
004360_세방_KOSPI,2021-01-22,16500.0,0,0.0
004360_세방_KOSPI,2022-10-24,16000.0,1,0.0
004360_세방_KOSPI,2023-01-03,32400.0,1,0.0
004360_세방_KOSPI,2024-07-29,14370.0,0,0.0
047820_초록뱀미디어_KOSDAQ,2021-11-02,44100.0,1,0.0
079810_디이엔티_KOSDAQ,2023-03-03,13167.0,1,0.0
079810_디이엔티_KOSDAQ,2023-03-23,14948.0,1,0.0
079810_디이엔티_KOSDAQ,2023-04-05,17635.0,0,0.0
079810_디이엔티_KOSDAQ,2023-04-20,19729.0,0,0.0
024950_삼천리자전거_KOSDAQ,2021-05-20,16650.0,0,0.0
024950_삼천리자전거_KOSDAQ,2025-08-13,4655.0,0,0.0
024950_삼천리자전거_KOSDAQ,2025-09-25,5150.0,0,0.0
053280_예스24_KOSDAQ,2021-06-03,14838.0,0,0.0
053280_예스24_KOSDAQ,2021-08-18,19500.0,0,0.0
126640_화신정공_KOSDAQ,2021-03-18,2300.0,0,0.0
126640_화신정공_KOSDAQ,2021-06-22,2475.0,1,0.0
126640_화신정공_KOSDAQ,2023-06-07,2060.0,0,0.0
443060_HD현대마린솔루션_KOSPI,2025-06-12,199600.0,0,0.0015
443060_HD현대마린솔루션_KOSPI,2025-06-24,213500.0,0,0.0
443060_HD현대마린솔루션_KOSPI,2025-10-10,227500.0,0,0.0
443060_HD현대마린솔루션_KOSPI,2025-10-22,247500.0,0,0.002
019440_세아특수강_KOSPI,2021-03-08,12650.0,0,0.0
019440_세아특수강_KOSPI,2021-03-26,13250.0,1,0.0
019440_세아특수강_KOSPI,2021-04-22,14900.0,1,0.0
019440_세아특수강_KOSPI,2021-05-11,19650.0,0,0.0
019440_세아특수강_KOSPI,2022-11-01,23150.0,0,0.0
019440_세아특수강_KOSPI,2022-11-11,25550.0,0,0.0
404990_신한서부티엔디리츠_KOSPI,2024-03-22,4090.0,0,0.0
404990_신한서부티엔디리츠_KOSPI,2024-04-03,4160.0,0,0.0
404990_신한서부티엔디리츠_KOSPI,2024-05-10,4170.0,0,0.0
404990_신한서부티엔디리츠_KOSPI,2024-05-30,4380.0,0,0.0
064480_브리지텍_KOSDAQ,2021-04-01,4460.0,1,0.0
064480_브리지텍_KOSDAQ,2022-01-10,7060.0,0,0.0
064480_브리지텍_KOSDAQ,2023-03-14,15650.0,0,0.0
002220_한일철강_KOSPI,2021-01-07,2210.0,0,0.0
002220_한일철강_KOSPI,2021-02-26,2380.0,0,0.0
002220_한일철강_KOSPI,2021-04-30,3320.0,0,0.0
002220_한일철강_KOSPI,2022-03-18,3635.0,1,0.0
002220_한일철강_KOSPI,2022-04-20,4700.0,1,0.0
002220_한일철강_KOSPI,2025-07-02,3060.0,0,0.0
002220_한일철강_KOSPI,2025-10-02,3600.0,1,0.0
002220_한일철강_KOSPI,2025-10-24,4435.0,0,0.0
033160_엠케이전자_KOSDAQ,2021-02-17,12700.0,0,0.0
033160_엠케이전자_KOSDAQ,2021-07-28,17100.0,1,0.0
033160_엠케이전자_KOSDAQ,2021-08-26,24900.0,0,0.0
033160_엠케이전자_KOSDAQ,2023-04-07,16290.0,0,0.0
033160_엠케이전자_KOSDAQ,2025-10-02,9500.0,1,0.0
089590_제주항공_KOSPI,2021-03-16,20462.0,0,0.0
089590_제주항공_KOSPI,2021-06-02,21806.0,0,0.0
006040_동원산업_KOSPI,2021-01-06,42282.0,0,0.0
006040_동원산업_KOSPI,2021-05-06,51558.0,0,0.0
006040_동원산업_KOSPI,2021-05-26,56286.0,0,0.0
006040_동원산업_KOSPI,2025-03-21,38000.0,0,0.0
006040_동원산업_KOSPI,2025-04-15,38150.0,0,0.0183
006040_동원산업_KOSPI,2025-05-19,44600.0,0,0.0
006040_동원산업_KOSPI,2025-06-09,47800.0,0,0.0
006040_동원산업_KOSPI,2025-07-01,51200.0,0,0.0
267850_아시아나IDT_KOSPI,2024-02-06,24350.0,0,0.0
330860_네패스아크_KOSDAQ,2025-09-22,17650.0,1,0.0
330860_네패스아크_KOSDAQ,2025-10-01,18200.0,1,0.0
036190_금화피에스시_KOSDAQ,2021-06-07,36950.0,0,0.0
036190_금화피에스시_KOSDAQ,2025-08-08,35750.0,0,0.0
096630_에스코넥_KOSDAQ,2021-04-16,2700.0,0,0.0
119610_인터로조_KOSDAQ,2021-05-26,17813.0,0,0.0
119610_인터로조_KOSDAQ,2021-07-27,20510.0,0,0.0
119610_인터로조_KOSDAQ,2022-04-11,23775.0,0,0.0
119610_인터로조_KOSDAQ,2023-05-18,27180.0,0,0.0
413630_씨피시스템_KOSDAQ,2024-03-15,3850.0,0,0.0
413630_씨피시스템_KOSDAQ,2024-04-15,4100.0,1,0.0
036420_콘텐트리중앙_KOSPI,2021-03-02,46150.0,0,0.0
036420_콘텐트리중앙_KOSPI,2021-03-24,50100.0,0,0.0
036420_콘텐트리중앙_KOSPI,2021-11-18,71700.0,0,0.0
113810_디젠스_KOSDAQ,2021-02-03,850.0,0,0.0
113810_디젠스_KOSDAQ,2021-02-22,880.0,0,0.0
113810_디젠스_KOSDAQ,2021-07-26,1150.0,1,0.0
113810_디젠스_KOSDAQ,2025-02-11,2140.0,1,0.0
067900_와이엔텍_KOSDAQ,2021-02-02,15000.0,0,0.0
067900_와이엔텍_KOSDAQ,2021-03-31,17050.0,0,0.0
001390_KG케미칼_KOSPI,2021-02-19,5190.0,0,0.0
001390_KG케미칼_KOSPI,2021-04-26,5790.0,0,0.0
001390_KG케미칼_KOSPI,2021-05-18,6400.0,0,0.0
001390_KG케미칼_KOSPI,2021-06-15,6520.0,1,0.0
001390_KG케미칼_KOSPI,2025-08-12,5200.0,0,0.0
001390_KG케미칼_KOSPI,2025-10-27,5390.0,0,0.0
307280_원바이오젠_KOSDAQ,2021-01-06,25071.0,0,0.0
307280_원바이오젠_KOSDAQ,2023-05-15,10809.0,0,0.0
307280_원바이오젠_KOSDAQ,2023-06-14,12309.0,0,0.0082
008500_일정실업_KOSPI,2021-11-02,30232.0,1,0.0
008500_일정실업_KOSPI,2021-12-29,42033.0,1,0.0
004100_태양금속_KOSPI,2021-04-02,1835.0,0,0.0
004100_태양금속_KOSPI,2021-05-13,1845.0,0,0.0136
004100_태양금속_KOSPI,2023-04-13,1920.0,0,0.0
192650_드림텍_KOSPI,2023-08-08,13980.0,0,0.0
192650_드림텍_KOSPI,2023-09-15,14170.0,0,0.0
025860_남해화학_KOSPI,2021-05-03,9700.0,0,0.0
025860_남해화학_KOSPI,2021-06-15,10750.0,0,0.0
025860_남해화학_KOSPI,2021-10-20,12750.0,1,0.0
025860_남해화학_KOSPI,2021-11-03,14300.0,0,0.0
038460_바이오스마트_KOSDAQ,2024-05-20,6530.0,0,0.0
035610_솔본_KOSDAQ,2021-02-23,7500.0,0,0.0
035610_솔본_KOSDAQ,2021-03-17,9440.0,0,0.0
035610_솔본_KOSDAQ,2021-04-01,10450.0,0,0.0
035610_솔본_KOSDAQ,2021-04-12,10450.0,0,0.0
084680_이월드_KOSPI,2021-06-01,3930.0,0,0.0
036200_유니셈_KOSDAQ,2021-01-15,9060.0,1,0.0077
036200_유니셈_KOSDAQ,2021-04-05,14500.0,0,0.0
036200_유니셈_KOSDAQ,2024-05-29,11950.0,0,0.0
036200_유니셈_KOSDAQ,2025-08-11,7770.0,0,0.027
036200_유니셈_KOSDAQ,2025-09-10,8770.0,1,0.0
036200_유니셈_KOSDAQ,2025-09-24,10390.0,0,0.0
094360_칩스앤미디어_KOSDAQ,2021-02-16,8675.0,0,0.0
094360_칩스앤미디어_KOSDAQ,2021-03-03,9225.0,0,0.0
094360_칩스앤미디어_KOSDAQ,2023-04-24,12725.0,0,0.0
094360_칩스앤미디어_KOSDAQ,2023-05-19,13975.0,0,0.0
094360_칩스앤미디어_KOSDAQ,2023-05-30,14075.0,1,0.0
094360_칩스앤미디어_KOSDAQ,2023-06-13,15250.0,1,0.0
094360_칩스앤미디어_KOSDAQ,2023-07-03,17150.0,1,0.0
094360_칩스앤미디어_KOSDAQ,2023-07-13,21475.0,0,0.0
094360_칩스앤미디어_KOSDAQ,2023-11-21,23825.0,1,0.0
094360_칩스앤미디어_KOSDAQ,2024-01-03,34900.0,0,0.0
203450_유니온바이오메트릭스_KOSDAQ,2025-07-17,3800.0,0,0.0
064350_현대로템_KOSPI,2021-08-06,26600.0,0,0.0
064350_현대로템_KOSPI,2023-06-20,37800.0,0,0.0026
064350_현대로템_KOSPI,2024-08-13,52300.0,0,0.0
064350_현대로템_KOSPI,2024-09-20,55800.0,1,0.0
064350_현대로템_KOSPI,2024-10-04,57100.0,0,0.0
064350_현대로템_KOSPI,2024-11-20,68000.0,0,0.0
064350_현대로템_KOSPI,2025-02-06,69500.0,1,0.0
064350_현대로템_KOSPI,2025-03-12,94500.0,1,0.0053
064350_현대로템_KOSPI,2025-04-17,116800.0,0,0.0
064350_현대로템_KOSPI,2025-05-07,118400.0,0,0.0
064350_현대로템_KOSPI,2025-09-15,220500.0,0,0.0
064350_현대로템_KOSPI,2025-10-22,233500.0,0,0.0
012700_리드코프_KOSDAQ,2021-03-30,8470.0,0,0.0
012700_리드코프_KOSDAQ,2021-06-03,10150.0,0,0.0
003090_대웅_KOSPI,2024-01-26,21300.0,1,0.0
003090_대웅_KOSPI,2024-01-30,21300.0,1,0.0
003090_대웅_KOSPI,2024-08-28,25000.0,0,0.0
112290_와이씨켐_KOSDAQ,2024-05-03,35400.0,0,0.0113
058430_포스코스틸리온_KOSPI,2021-01-11,18900.0,0,0.0
058430_포스코스틸리온_KOSPI,2021-02-22,19150.0,1,0.0
058430_포스코스틸리온_KOSPI,2021-05-11,65600.0,1,0.0
058430_포스코스틸리온_KOSPI,2021-06-25,84300.0,0,0.0
016090_대현_KOSPI,2021-04-01,2350.0,1,0.0
016090_대현_KOSPI,2021-04-28,3025.0,0,0.0
016090_대현_KOSPI,2021-06-01,3035.0,0,0.0
016090_대현_KOSPI,2021-06-30,3045.0,0,0.0
016090_대현_KOSPI,2021-09-09,3605.0,0,0.0
125210_아모그린텍_KOSDAQ,2022-09-08,16800.0,0,0.0
125210_아모그린텍_KOSDAQ,2022-09-20,16800.0,0,0.0
125210_아모그린텍_KOSDAQ,2023-05-08,20300.0,0,0.0
125210_아모그린텍_KOSDAQ,2025-09-11,7120.0,0,0.0
003520_영진약품_KOSPI,2024-08-19,2660.0,0,0.0
003520_영진약품_KOSPI,2024-09-11,2775.0,0,0.0
045660_에이텍_KOSDAQ,2024-01-02,14840.0,0,0.0
317330_덕산테코피아_KOSDAQ,2021-07-16,24450.0,1,0.0
317330_덕산테코피아_KOSDAQ,2023-04-07,21850.0,0,0.0
317330_덕산테코피아_KOSDAQ,2024-03-25,39300.0,0,0.0
282880_코윈테크_KOSDAQ,2023-04-17,32668.0,1,0.0
282880_코윈테크_KOSDAQ,2023-07-24,39655.0,0,0.0
044340_위닉스_KOSDAQ,2021-01-13,24200.0,0,0.0083
044340_위닉스_KOSDAQ,2021-02-08,25200.0,0,0.0
432320_KB스타리츠_KOSPI,2024-07-17,4565.0,0,0.0
102710_이엔에프테크놀로지_KOSDAQ,2021-01-25,52000.0,0,0.0
102710_이엔에프테크놀로지_KOSDAQ,2024-01-02,26650.0,0,0.0
102710_이엔에프테크놀로지_KOSDAQ,2024-05-07,29450.0,0,0.0
102710_이엔에프테크놀로지_KOSDAQ,2024-05-28,30000.0,0,0.0
102710_이엔에프테크놀로지_KOSDAQ,2025-06-17,32400.0,1,0.0
102710_이엔에프테크놀로지_KOSDAQ,2025-07-28,42100.0,0,0.0
102710_이엔에프테크놀로지_KOSDAQ,2025-09-10,44600.0,1,0.0
006740_블루산업개발_KOSPI,2021-02-16,3759.0,1,0.0
006740_블루산업개발_KOSPI,2022-01-25,4882.0,0,0.0
006740_블루산업개발_KOSPI,2022-05-06,5269.0,1,0.0
006740_블루산업개발_KOSPI,2023-03-08,7743.0,0,0.0
006740_블루산업개발_KOSPI,2023-03-17,7829.0,1,0.0
006740_블루산업개발_KOSPI,2023-05-22,19830.0,0,0.0212
006740_블루산업개발_KOSPI,2023-06-01,21000.0,0,0.0
006740_블루산업개발_KOSPI,2023-06-16,23450.0,1,0.0
006740_블루산업개발_KOSPI,2023-07-10,25050.0,1,0.0
006740_블루산업개발_KOSPI,2023-09-08,53500.0,0,0.0
160550_NEW_KOSDAQ,2021-01-12,7880.0,1,0.0
160550_NEW_KOSDAQ,2021-02-05,10400.0,0,0.0
160550_NEW_KOSDAQ,2021-03-04,10700.0,1,0.0
160550_NEW_KOSDAQ,2021-03-24,12800.0,0,0.0
160550_NEW_KOSDAQ,2021-04-23,14300.0,0,0.0
160550_NEW_KOSDAQ,2021-11-17,18600.0,0,0.0
021650_한국큐빅_KOSDAQ,2021-03-31,4780.0,0,0.0
021650_한국큐빅_KOSDAQ,2021-06-22,5810.0,1,0.0
021650_한국큐빅_KOSDAQ,2023-06-05,3335.0,0,0.0
039130_하나투어_KOSPI,2021-01-14,60954.0,0,0.0
039130_하나투어_KOSPI,2021-02-26,67401.0,0,0.0
039130_하나투어_KOSPI,2021-03-16,67597.0,0,0.0043
039130_하나투어_KOSPI,2024-03-18,68800.0,0,0.0
239340_이스트에이드_KOSDAQ,2021-06-18,7080.0,1,0.0
246690_TS인베스트먼트_KOSDAQ,2021-03-15,2941.0,1,0.0
246690_TS인베스트먼트_KOSDAQ,2021-04-01,3515.0,1,0.0
011560_세보엠이씨_KOSDAQ,2021-01-25,6470.0,0,0.0015
011560_세보엠이씨_KOSDAQ,2021-02-26,6650.0,0,0.0
011560_세보엠이씨_KOSDAQ,2021-05-07,7430.0,0,0.0
011560_세보엠이씨_KOSDAQ,2021-05-26,7870.0,0,0.0
011560_세보엠이씨_KOSDAQ,2021-06-21,8890.0,0,0.0
011560_세보엠이씨_KOSDAQ,2023-06-13,9750.0,0,0.0
011560_세보엠이씨_KOSDAQ,2023-09-11,10270.0,0,0.0
011560_세보엠이씨_KOSDAQ,2025-07-10,13070.0,0,0.0
011560_세보엠이씨_KOSDAQ,2025-09-22,13280.0,0,0.0
115500_케이씨에스_KOSDAQ,2021-03-19,10600.0,0,0.0
035600_KG이니시스_KOSDAQ,2021-07-21,23200.0,0,0.0
090460_비에이치_KOSPI,2021-12-13,23450.0,0,0.0
090460_비에이치_KOSPI,2021-12-23,23450.0,0,0.0
090460_비에이치_KOSPI,2022-01-04,23750.0,0,0.0
090460_비에이치_KOSPI,2022-04-11,25950.0,0,0.0
090460_비에이치_KOSPI,2022-05-23,28800.0,0,0.0
090460_비에이치_KOSPI,2022-08-30,30400.0,0,0.0
046940_우원개발_KOSDAQ,2021-04-28,7260.0,0,0.0
046940_우원개발_KOSDAQ,2021-05-07,7340.0,0,0.0
039840_디오_KOSDAQ,2021-01-08,34600.0,0,0.0
039840_디오_KOSDAQ,2021-02-10,40400.0,0,0.0
039840_디오_KOSDAQ,2021-03-15,41050.0,0,0.0
039840_디오_KOSDAQ,2021-04-13,41900.0,0,0.0
039840_디오_KOSDAQ,2021-07-15,43250.0,1,0.0139
039840_디오_KOSDAQ,2023-06-21,32350.0,0,0.0
039840_디오_KOSDAQ,2023-07-21,35950.0,0,0.0
041930_동아화성_KOSDAQ,2021-01-21,14600.0,1,0.0
041930_동아화성_KOSDAQ,2021-09-16,17450.0,0,0.0
191420_테고사이언스_KOSDAQ,2024-04-03,23000.0,0,0.0
191420_테고사이언스_KOSDAQ,2024-05-22,25700.0,0,0.0
035810_이지홀딩스_KOSDAQ,2024-05-23,3355.0,0,0.0
035810_이지홀딩스_KOSDAQ,2025-05-29,3820.0,0,0.0
035760_CJ ENM_KOSDAQ,2021-01-25,171000.0,0,0.0
035760_CJ ENM_KOSDAQ,2021-06-17,174000.0,0,0.0
035760_CJ ENM_KOSDAQ,2021-07-05,189300.0,0,0.0
035760_CJ ENM_KOSDAQ,2024-05-24,89300.0,0,0.0
035760_CJ ENM_KOSDAQ,2025-09-22,82200.0,0,0.0
093320_케이아이엔엑스_KOSDAQ,2023-02-13,66200.0,0,0.0
093320_케이아이엔엑스_KOSDAQ,2023-02-24,67400.0,0,0.0
093320_케이아이엔엑스_KOSDAQ,2023-07-19,74800.0,0,0.0
093320_케이아이엔엑스_KOSDAQ,2023-11-03,91500.0,0,0.0
093320_케이아이엔엑스_KOSDAQ,2023-12-11,94600.0,1,0.0
093320_케이아이엔엑스_KOSDAQ,2024-01-19,116000.0,0,0.0
230980_비유테크놀러지_KOSDAQ,2021-03-15,2050.0,1,0.0
230980_비유테크놀러지_KOSDAQ,2021-03-25,2076.0,1,0.0
230980_비유테크놀러지_KOSDAQ,2021-03-29,2076.0,1,0.0
200670_휴메딕스_KOSDAQ,2022-12-21,25750.0,0,0.0
200670_휴메딕스_KOSDAQ,2023-01-20,28700.0,0,0.0
200670_휴메딕스_KOSDAQ,2023-05-11,29550.0,0,0.0
200670_휴메딕스_KOSDAQ,2023-06-13,33500.0,0,0.0
200670_휴메딕스_KOSDAQ,2023-06-29,34650.0,0,0.0058
200670_휴메딕스_KOSDAQ,2023-07-07,36200.0,0,0.0
200670_휴메딕스_KOSDAQ,2023-08-04,37700.0,0,0.0
200670_휴메딕스_KOSDAQ,2025-05-20,46450.0,1,0.0
200670_휴메딕스_KOSDAQ,2025-06-13,57100.0,0,0.0
200670_휴메딕스_KOSDAQ,2025-06-17,57100.0,0,0.0368
200670_휴메딕스_KOSDAQ,2025-07-22,62000.0,1,0.0
079370_제우스_KOSDAQ,2021-02-03,9865.0,0,0.0
079370_제우스_KOSDAQ,2021-02-22,10116.0,0,0.0
079370_제우스_KOSDAQ,2021-04-19,10850.0,0,0.0
079370_제우스_KOSDAQ,2023-06-27,12583.0,0,0.0
079370_제우스_KOSDAQ,2023-07-05,13099.0,0,0.0076
079370_제우스_KOSDAQ,2023-07-13,13749.0,1,0.0
079370_제우스_KOSDAQ,2024-01-16,19499.0,0,0.0
131970_두산테스나_KOSDAQ,2021-01-27,59400.0,0,0.0
131970_두산테스나_KOSDAQ,2023-04-11,41500.0,0,0.0
131970_두산테스나_KOSDAQ,2023-06-26,42000.0,1,0.0
131970_두산테스나_KOSDAQ,2023-07-12,43600.0,0,0.0023
131970_두산테스나_KOSDAQ,2023-09-01,50500.0,0,0.0
131970_두산테스나_KOSDAQ,2023-09-13,55000.0,0,0.0
131970_두산테스나_KOSDAQ,2023-11-17,57600.0,0,0.0
131970_두산테스나_KOSDAQ,2023-11-27,62000.0,0,0.0
131970_두산테스나_KOSDAQ,2025-09-11,39500.0,1,0.0
131970_두산테스나_KOSDAQ,2025-10-01,42850.0,1,0.0
005250_녹십자홀딩스_KOSPI,2024-03-06,17300.0,0,0.0
005250_녹십자홀딩스_KOSPI,2024-03-21,17370.0,0,0.0
290270_휴네시온_KOSDAQ,2021-04-01,6440.0,0,0.0
290270_휴네시온_KOSDAQ,2021-04-16,6690.0,0,0.0
290270_휴네시온_KOSDAQ,2021-06-04,6800.0,0,0.0
290270_휴네시온_KOSDAQ,2021-07-01,7050.0,1,0.0
356860_티엘비_KOSDAQ,2023-06-13,24050.0,1,0.0
356860_티엘비_KOSDAQ,2023-06-29,27000.0,0,0.0
356860_티엘비_KOSDAQ,2023-12-22,31700.0,0,0.0
356860_티엘비_KOSDAQ,2025-07-16,25850.0,0,0.0
356860_티엘비_KOSDAQ,2025-07-24,27150.0,0,0.0074
356860_티엘비_KOSDAQ,2025-08-08,28600.0,0,0.0
356860_티엘비_KOSDAQ,2025-08-27,29350.0,1,0.0
250000_보라티알_KOSDAQ,2021-06-18,19700.0,1,0.0
060250_NHN KCP_KOSDAQ,2025-06-09,8690.0,1,0.0
060250_NHN KCP_KOSDAQ,2025-07-09,13300.0,1,0.0241
192250_케이사인_KOSDAQ,2021-05-24,25700.0,1,0.0
217500_러셀_KOSDAQ,2021-03-30,6210.0,0,0.0
217500_러셀_KOSDAQ,2025-08-12,1912.0,0,0.0
217500_러셀_KOSDAQ,2025-09-16,2515.0,0,0.0
032080_아즈텍WB_KOSDAQ,2021-01-08,2100.0,1,0.0
032080_아즈텍WB_KOSDAQ,2021-03-16,2790.0,0,0.0
032080_아즈텍WB_KOSDAQ,2021-04-08,2795.0,1,0.0
032080_아즈텍WB_KOSDAQ,2021-04-16,2945.0,0,0.0
032080_아즈텍WB_KOSDAQ,2021-07-05,3525.0,0,0.0
032080_아즈텍WB_KOSDAQ,2021-07-20,3610.0,0,0.0
032080_아즈텍WB_KOSDAQ,2021-08-05,5230.0,1,0.0
032080_아즈텍WB_KOSDAQ,2021-09-06,6870.0,0,0.0
023810_인팩_KOSPI,2021-02-16,8800.0,0,0.0
023810_인팩_KOSPI,2021-06-04,13250.0,1,0.0
023810_인팩_KOSPI,2023-07-03,12000.0,1,0.0
023810_인팩_KOSPI,2023-07-25,14140.0,0,0.0
005670_푸드웰_KOSDAQ,2021-06-23,8900.0,1,0.0
005670_푸드웰_KOSDAQ,2025-08-01,6750.0,0,0.0
005670_푸드웰_KOSDAQ,2025-10-23,8950.0,0,0.0
150900_파수_KOSDAQ,2021-01-07,8790.0,0,0.0
150900_파수_KOSDAQ,2021-12-13,13300.0,0,0.0
126720_수산인더스트리_KOSPI,2024-05-23,25200.0,1,0.0
100840_SNT에너지_KOSPI,2021-05-27,6931.0,1,0.0
100840_SNT에너지_KOSPI,2023-07-04,8964.0,0,0.0
100840_SNT에너지_KOSPI,2024-07-09,14750.0,0,0.0
100840_SNT에너지_KOSPI,2024-12-19,19880.0,1,0.0
100840_SNT에너지_KOSPI,2025-01-16,25500.0,1,0.0
100840_SNT에너지_KOSPI,2025-02-21,31000.0,0,0.0
100840_SNT에너지_KOSPI,2025-04-25,38400.0,1,0.0
100840_SNT에너지_KOSPI,2025-05-16,40000.0,1,0.0
100840_SNT에너지_KOSPI,2025-07-24,48800.0,0,0.0
100840_SNT에너지_KOSPI,2025-08-26,56600.0,0,0.0
