ticker,name,market,industry_code,industry_name
078150,HB테크놀러지,KOSDAQ,29272,디스플레이 제조용 기계 제조업
225530,HC보광산업,KOSDAQ,239,기타 비금속 광물제품 제조업
060560,HC홈센타,KOSDAQ,467,기타 전문 도매업
195940,HK이노엔,KOSDAQ,212,의약품 제조업
028300,HLB,KOSDAQ,213,의료용품 및 기타 의약 관련제품 제조업
278650,HLB바이오스텝,KOSDAQ,70113,의학 및 약학 연구개발업
067630,HLB생명과학,KOSDAQ,213,의료용품 및 기타 의약 관련제품 제조업
024850,HLB이노베이션,KOSDAQ,2629,기타 전자부품 제조업
187420,HLB제넥스,KOSDAQ,211,기초 의약물질 및 생물학적 제제 제조업
047920,HLB제약,KOSDAQ,70111,"물리, 화학 및 생물학 연구개발업"
115450,HLB테라퓨틱스,KOSDAQ,467,기타 전문 도매업
046210,HLB파나진,KOSDAQ,213,의료용품 및 기타 의약 관련제품 제조업
196300,HLB펩,KOSDAQ,211,기초 의약물질 및 생물학적 제제 제조업
403870,HPSP,KOSDAQ,29271,반도체 제조용 기계 제조업
036640,HRS,KOSDAQ,20201,합성고무 제조업
095340,ISC,KOSDAQ,465,기계장비 및 관련 물품 도매업
950170,JTC,KOSDAQ,471,종합 소매업
067290,JW신약,KOSDAQ,212,의약품 제조업
035900,JYP Ent.,KOSDAQ,59201,음악 및 기타 오디오물 출판업
318000,KBG,KOSDAQ,20202,합성수지 및 기타 플라스틱 물질 제조업
024840,KBI메탈,KOSDAQ,242,1차 비철금속 제조업
024120,KB오토시스,KOSDAQ,303,자동차 신품 부품 제조업
021320,KCC건설,KOSDAQ,41112,아파트 건설업
044180,KD,KOSDAQ,411,건물 건설업
046440,KG모빌리언스,KOSDAQ,582,소프트웨어 개발 및 공급업
151860,KG에코솔루션,KOSDAQ,302,자동차 차체 및 트레일러 제조업
035600,KG이니시스,KOSDAQ,58221,시스템 소프트웨어 개발 및 공급업
226360,KH 건설,KOSDAQ,412,토목 건설업
111870,KH 미래물산,KOSDAQ,265,영상 및 음향기기 제조업
060720,KH바텍,KOSDAQ,2629,기타 전자부품 제조업
058400,KNN,KOSDAQ,60210,지상파 방송업
101000,KS인더스트리,KOSDAQ,292,특수 목적용 기계 제조업
089600,KT나스미디어,KOSDAQ,71310,광고 대행업
418470,KT밀리의서재,KOSDAQ,581,"서적, 잡지 및 기타 인쇄물 출판업"
043610,KT지니뮤직,KOSDAQ,603,
122450,KX,KOSDAQ,60221,프로그램 공급업
052900,KX하이텍,KOSDAQ,2224,기계장비 조립용 플라스틱제품 제조업
036560,KZ정밀,KOSDAQ,29120,유압기기 제조업
061970,LB세미콘,KOSDAQ,2612,"다이오드, 트랜지스터 및 유사 반도체소자 제조업"
309960,LB인베스트먼트,KOSDAQ,64991,기금 운영업
225190,LK삼양,KOSDAQ,273,사진장비 및 광학기기 제조업
060370,LS마린솔루션,KOSDAQ,423,전기 및 통신 공사업
417200,LS머트리얼즈,KOSDAQ,26291,전자축전기 제조업
078020,LS증권,KOSDAQ,66121,증권 중개업
322180,LS티라유텍,KOSDAQ,582,소프트웨어 개발 및 공급업
476080,M83,KOSDAQ,59111,일반 영화 및 비디오물 제작업
086960,MDS테크,KOSDAQ,58221,시스템 소프트웨어 개발 및 공급업
160550,NEW,KOSDAQ,591,"영화, 비디오물, 방송프로그램 제작 및 배급업"
053290,NE능률,KOSDAQ,5811,서적 출판업
060250,NHN KCP,KOSDAQ,661,금융 지원 서비스업
104200,NHN벅스,KOSDAQ,582,소프트웨어 개발 및 공급업
063570,NICE인프라,KOSDAQ,759,기타 사업지원 서비스업
222160,NPX,KOSDAQ,292,특수 목적용 기계 제조업
024940,PN풍년,KOSDAQ,464,생활용품 도매업
332570,PS일렉트로닉스,KOSDAQ,26299,그 외 기타 전자부품 제조업
218410,RFHIC,KOSDAQ,264,통신 및 방송 장비 제조업
327260,RF머트리얼즈,KOSDAQ,26299,그 외 기타 전자부품 제조업
474610,RF시스템즈,KOSDAQ,25924,절삭가공 및 유사처리업
091340,S&K폴리텍,KOSDAQ,2629,기타 전자부품 제조업
419530,SAMG엔터,KOSDAQ,59112,애니메이션 영화 및 비디오물 제작업
019550,SBI인베스트먼트,KOSDAQ,64209,기타 금융 투자업
246960,SCL사이언스,KOSDAQ,213,의료용품 및 기타 의약 관련제품 제조업
099220,SDN,KOSDAQ,4659,기타 기계 및 장비 도매업
036540,SFA반도체,KOSDAQ,2611,전자집적회로 제조업
255220,SG,KOSDAQ,23991,아스팔트 콘크리트 및 혼합제품 제조업
040610,SG&G,KOSDAQ,303,자동차 신품 부품 제조업
184230,SGA솔루션즈,KOSDAQ,582,소프트웨어 개발 및 공급업
016250,SGC E&C,KOSDAQ,4112,비주거용 건물 건설업
357880,SKAI,KOSDAQ,58222,응용 소프트웨어 개발 및 공급업
048550,SM C&C,KOSDAQ,713,광고업
063440,SM Life Design,KOSDAQ,182,기록매체 복제업
067160,SOOP,KOSDAQ,582,소프트웨어 개발 및 공급업
289080,SV인베스트먼트,KOSDAQ,649,기타 금융업
013720,THE CUBE&,KOSDAQ,303,자동차 신품 부품 제조업
089230,THE E&M,KOSDAQ,639,기타 정보 서비스업
032540,TJ미디어,KOSDAQ,265,영상 및 음향기기 제조업
048770,TPC,KOSDAQ,29142,기어 및 동력전달장치 제조업
246690,TS인베스트먼트,KOSDAQ,64209,기타 금융 투자업
317240,TS트릴리온,KOSDAQ,204,기타 화학제품 제조업
057030,YBM넷,KOSDAQ,857,교육지원 서비스업
040300,YTN,KOSDAQ,591,"영화, 비디오물, 방송프로그램 제작 및 배급업"
051390,YW,KOSDAQ,468,상품 종합 도매업
052220,iMBC,KOSDAQ,603,
079940,가비아,KOSDAQ,58221,시스템 소프트웨어 개발 및 공급업
078890,가온그룹,KOSDAQ,264,통신 및 방송 장비 제조업
399720,가온칩스,KOSDAQ,26112,비메모리용 및 기타 전자집적회로 제조업
036620,감성코퍼레이션,KOSDAQ,467,기타 전문 도매업
198440,강동씨앤엘,KOSDAQ,233,"시멘트, 석회, 플라스터 및 그 제품 제조업"
217730,강스템바이오텍,KOSDAQ,211,기초 의약물질 및 생물학적 제제 제조업
114190,강원에너지,KOSDAQ,289,기타 전기장비 제조업
094480,갤럭시아머니트리,KOSDAQ,58221,시스템 소프트웨어 개발 및 공급업
039240,경남스틸,KOSDAQ,24199,그 외 기타 1차 철강 제조업
053950,경남제약,KOSDAQ,212,의약품 제조업
011040,경동제약,KOSDAQ,212,의약품 제조업
024910,경창산업,KOSDAQ,30331,자동차용 신품 동력전달장치 제조업
049720,고려신용정보,KOSDAQ,75993,신용 조사 및 추심 대행업
014570,고려제약,KOSDAQ,212,의약품 제조업
348150,고바이오랩,KOSDAQ,70113,의학 및 약학 연구개발업
950190,고스트스튜디오,KOSDAQ,58212,모바일 게임 소프트웨어 개발 및 공급업
098460,고영,KOSDAQ,29271,반도체 제조용 기계 제조업
035290,골드앤에스,KOSDAQ,581,"서적, 잡지 및 기타 인쇄물 출판업"
215000,골프존,KOSDAQ,58219,기타 게임 소프트웨어 개발 및 공급업
121440,골프존홀딩스,KOSDAQ,461,상품 중개업
366030,공구우먼,KOSDAQ,144,의복 액세서리 제조업
029480,광무,KOSDAQ,26410,유선 통신장비 제조업
026910,광진실업,KOSDAQ,24121,열간 압연 및 압출 제품 제조업
053270,구영테크,KOSDAQ,303,자동차 신품 부품 제조업
066620,국보디자인,KOSDAQ,424,실내건축 및 건축마무리 공사업
043650,국순당,KOSDAQ,11111,탁주 및 약주 제조업
006050,국영지앤엠,KOSDAQ,231,유리 및 유리제품 제조업
060480,국일신동,KOSDAQ,24221,"동 압연, 압출 및 연신제품 제조업"
078130,국일제지,KOSDAQ,179,기타 종이 및 판지 제품 제조업
307750,국전약품,KOSDAQ,212,의약품 제조업
035080,그래디언트,KOSDAQ,479,무점포 소매업
318060,그래피,KOSDAQ,20202,합성수지 및 기타 플라스틱 물질 제조업
453450,그리드위즈,KOSDAQ,739,"그 외 기타 전문, 과학 및 기술 서비스업"
204020,그리티,KOSDAQ,14120,속옷 및 잠옷 제조업
402490,그린리소스,KOSDAQ,261,반도체 제조업
114450,그린생명과학,KOSDAQ,211,기초 의약물질 및 생물학적 제제 제조업
186230,그린플러스,KOSDAQ,24222,"알루미늄 압연, 압출 및 연신제품 제조업"
900070,글로벌에스엠,KOSDAQ,64992,지주회사
204620,글로벌텍스프리,KOSDAQ,661,금융 지원 서비스업
019660,글로본,KOSDAQ,468,상품 종합 도매업
053260,금강철강,KOSDAQ,2419,기타 1차 철강 제조업
282720,금양그린파워,KOSDAQ,423,전기 및 통신 공사업
036190,금화피에스시,KOSDAQ,423,전기 및 통신 공사업
049080,기가레인,KOSDAQ,262,전자부품 제조업
420770,기가비스,KOSDAQ,292,특수 목적용 기계 제조업
035460,기산텔레콤,KOSDAQ,2642,방송 및 무선 통신장비 제조업
407400,꿈비,KOSDAQ,32099,그 외 기타 가구 제조업
187790,나노,KOSDAQ,20129,기타 기초 무기 화학물질 제조업
121600,나노신소재,KOSDAQ,2049,그 외 기타 화학제품 제조업
286750,나노실리칸첨단소재,KOSDAQ,20129,기타 기초 무기 화학물질 제조업
247660,나노씨엠에스,KOSDAQ,2629,기타 전자부품 제조업
039860,나노엔텍,KOSDAQ,27199,그 외 기타 의료용 기기 제조업
091970,나노캠텍,KOSDAQ,2229,기타 플라스틱제품 제조업
417010,나노팀,KOSDAQ,291,일반 목적용 기계 제조업
405920,나라셀라,KOSDAQ,46331,주류 도매업
051490,나라엠앤디,KOSDAQ,292,특수 목적용 기계 제조업
137080,나래나노텍,KOSDAQ,292,특수 목적용 기계 제조업
190510,나무가,KOSDAQ,262,전자부품 제조업
242040,나무기술,KOSDAQ,582,소프트웨어 개발 및 공급업
293580,나우IB,KOSDAQ,64919,그 외 기타 여신금융업
459510,나우로보틱스,KOSDAQ,29280,산업용 로봇 제조업
138610,나이벡,KOSDAQ,213,의료용품 및 기타 의약 관련제품 제조업
130580,나이스디앤비,KOSDAQ,75993,신용 조사 및 추심 대행업
036800,나이스정보통신,KOSDAQ,61299,그 외 기타 전기 통신업
267320,나인테크,KOSDAQ,292,특수 목적용 기계 제조업
111710,남화산업,KOSDAQ,91121,골프장 운영업
091590,남화토건,KOSDAQ,411,건물 건설업
168330,내츄럴엔도텍,KOSDAQ,70111,"물리, 화학 및 생물학 연구개발업"
094860,네오리진,KOSDAQ,58221,시스템 소프트웨어 개발 및 공급업
253590,네오셈,KOSDAQ,292,특수 목적용 기계 제조업
212560,네오오토,KOSDAQ,303,자동차 신품 부품 제조업
095660,네오위즈,KOSDAQ,5821,게임 소프트웨어 개발 및 공급업
042420,네오위즈홀딩스,KOSDAQ,582,소프트웨어 개발 및 공급업
950220,네오이뮨텍,KOSDAQ,70130,자연과학 및 공학 융합 연구개발업
311390,네오크레마,KOSDAQ,108,동물용 사료 및 조제식품 제조업
085910,네오티스,KOSDAQ,303,자동차 신품 부품 제조업
092730,네오팜,KOSDAQ,20423,화장품 제조업
290660,네오펙트,KOSDAQ,27199,그 외 기타 의료용 기기 제조업
306620,네온테크,KOSDAQ,292,특수 목적용 기계 제조업
153460,네이블,KOSDAQ,58222,응용 소프트웨어 개발 및 공급업
007390,네이처셀,KOSDAQ,211,기초 의약물질 및 생물학적 제제 제조업
033640,네패스,KOSDAQ,261,반도체 제조업
330860,네패스아크,KOSDAQ,739,"그 외 기타 전문, 과학 및 기술 서비스업"
351320,넥사다이내믹스,KOSDAQ,29272,디스플레이 제조용 기계 제조업
089140,넥스턴앤롤코리아,KOSDAQ,292,특수 목적용 기계 제조업
389650,넥스트바이오메디컬,KOSDAQ,27199,그 외 기타 의료용 기기 제조업
137940,넥스트아이,KOSDAQ,27216,산업처리공정 제어장비 제조업
396270,넥스트칩,KOSDAQ,26112,비메모리용 및 기타 전자집적회로 제조업
348210,넥스틴,KOSDAQ,29271,반도체 제조용 기계 제조업
225570,넥슨게임즈,KOSDAQ,582,소프트웨어 개발 및 공급업
205500,넥써쓰,KOSDAQ,582,소프트웨어 개발 및 공급업
217270,넵튠,KOSDAQ,582,소프트웨어 개발 및 공급업
104620,노랑풍선,KOSDAQ,75210,여행사업
473980,노머스,KOSDAQ,90199,그 외 기타 창작 및 예술관련 서비스업
194700,노바렉스,KOSDAQ,108,동물용 사료 및 조제식품 제조업
285490,노바텍,KOSDAQ,339,그 외 기타 제품 제조업
145170,노브랜드,KOSDAQ,143,편조의복 제조업
106520,노블엠앤비,KOSDAQ,273,사진장비 및 광학기기 제조업
376930,노을,KOSDAQ,27112,전기식 진단 및 요법 기기 제조업
486990,노타,KOSDAQ,58221,시스템 소프트웨어 개발 및 공급업
142280,녹십자엠에스,KOSDAQ,213,의료용품 및 기타 의약 관련제품 제조업
234690,녹십자웰빙,KOSDAQ,212,의약품 제조업
054050,농우바이오,KOSDAQ,01123,종자 및 묘목 생산업
069140,누리플랜,KOSDAQ,25112,구조용 금속 판제품 및 공작물 제조업
040160,누리플렉스,KOSDAQ,58221,시스템 소프트웨어 개발 및 공급업
332290,누보,KOSDAQ,203,"비료, 농약 및 살균, 살충제 제조업"
348340,뉴로메카,KOSDAQ,29280,산업용 로봇 제조업
380550,뉴로핏,KOSDAQ,58222,응용 소프트웨어 개발 및 공급업
060260,뉴보텍,KOSDAQ,22211,"플라스틱 선, 봉, 관 및 호스 제조업"
463020,뉴엔AI,KOSDAQ,58222,응용 소프트웨어 개발 및 공급업
123840,뉴온,KOSDAQ,108,동물용 사료 및 조제식품 제조업
012340,뉴인텍,KOSDAQ,303,자동차 신품 부품 제조업
462310,뉴키즈온,KOSDAQ,141,봉제의복 제조업
270870,뉴트리,KOSDAQ,108,동물용 사료 및 조제식품 제조업
144960,뉴파워프라즈마,KOSDAQ,29271,반도체 제조용 기계 제조업
085670,뉴프렉스,KOSDAQ,2622,인쇄회로기판 및 전자부품 실장기판 제조업
064260,다날,KOSDAQ,582,소프트웨어 개발 및 공급업
340360,다보링크,KOSDAQ,264,통신 및 방송 장비 제조업
039560,다산네트웍스,KOSDAQ,26410,유선 통신장비 제조업
208860,다산디엠씨,KOSDAQ,58222,응용 소프트웨어 개발 및 공급업
154040,다산솔루에타,KOSDAQ,2629,기타 전자부품 제조업
032190,다우데이타,KOSDAQ,46510,"컴퓨터 및 주변장치, 소프트웨어 도매업"
323350,다원넥스뷰,KOSDAQ,292,특수 목적용 기계 제조업
068240,다원시스,KOSDAQ,2811,"전동기, 발전기 및 전기 변환장치 제조업"
464580,닷밀,KOSDAQ,591,"영화, 비디오물, 방송프로그램 제작 및 배급업"
020400,대동금속,KOSDAQ,24312,강주물 주조업
008830,대동기어,KOSDAQ,292,특수 목적용 기계 제조업
048470,대동스틸,KOSDAQ,467,기타 전문 도매업
004780,대륙제관,KOSDAQ,25991,금속 캔 및 기타 포장용기 제조업
017650,대림제지,KOSDAQ,179,기타 종이 및 판지 제품 제조업
389260,대명에너지,KOSDAQ,4112,비주거용 건물 건설업
317850,대모,KOSDAQ,29242,광물처리 및 취급장비 제조업
290670,대보마그네틱,KOSDAQ,28909,그 외 기타 전기장비 제조업
078140,대봉엘에스,KOSDAQ,212,의약품 제조업
065150,대산F&B,KOSDAQ,463,음ㆍ식료품 및 담배 도매업
036480,대성미생물,KOSDAQ,21230,동물용 의약품 제조업
027830,대성창투,KOSDAQ,64209,기타 금융 투자업
104040,대성파인텍,KOSDAQ,303,자동차 신품 부품 제조업
129920,대성하이텍,KOSDAQ,29223,금속 절삭기계 제조업
020180,대신정보통신,KOSDAQ,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
045390,대아티아이,KOSDAQ,289,기타 전기장비 제조업
108380,대양전기공업,KOSDAQ,31114,선박 구성 부분품 제조업
007680,대원,KOSDAQ,41112,아파트 건설업
048910,대원미디어,KOSDAQ,467,기타 전문 도매업
005710,대원산업,KOSDAQ,303,자동차 신품 부품 제조업
120240,대정화금,KOSDAQ,201,기초 화학물질 제조업
003310,대주산업,KOSDAQ,109,
078600,대주전자재료,KOSDAQ,2629,기타 전자부품 제조업
393970,대진첨단소재,KOSDAQ,22213,플라스틱 시트 및 판 제조업
096350,대창솔루션,KOSDAQ,251,"구조용 금속제품, 탱크 및 증기발생기 제조업"
140520,대창스틸,KOSDAQ,24122,냉간 압연 및 압출 제품 제조업
131220,대한과학,KOSDAQ,4659,기타 기계 및 장비 도매업
010170,대한광통신,KOSDAQ,283,절연선 및 케이블 제조업
054670,대한뉴팜,KOSDAQ,212,의약품 제조업
023910,대한약품,KOSDAQ,212,의약품 제조업
021040,대호특수강,KOSDAQ,24123,철강선 제조업
067080,대화제약,KOSDAQ,212,의약품 제조업
298540,더네이쳐홀딩스,KOSDAQ,144,의복 액세서리 제조업
032860,더라미,KOSDAQ,383,"해체, 선별 및 원료 재생업 "
393890,더블유씨피,KOSDAQ,28202,축전지 제조업
299170,더블유에스아이,KOSDAQ,464,생활용품 도매업
462860,더즌,KOSDAQ,612,전기 통신업
224060,더코디,KOSDAQ,29271,반도체 제조용 기계 제조업
043090,더테크놀로지,KOSDAQ,467,기타 전문 도매업
403850,더핑크퐁컴퍼니,KOSDAQ,591,"영화, 비디오물, 방송프로그램 제작 및 배급업"
213420,덕산네오룩스,KOSDAQ,262,전자부품 제조업
317330,덕산테코피아,KOSDAQ,2049,그 외 기타 화학제품 제조업
077360,덕산하이메탈,KOSDAQ,261,반도체 제조업
090410,덕신이피씨,KOSDAQ,25112,구조용 금속 판제품 및 공작물 제조업
263600,덕우전자,KOSDAQ,2629,기타 전자부품 제조업
194480,데브시스터즈,KOSDAQ,58212,모바일 게임 소프트웨어 개발 및 공급업
373160,데이원컴퍼니,KOSDAQ,85669,기타 기술 및 직업훈련학원
263800,데이타솔루션,KOSDAQ,465,기계장비 및 관련 물품 도매업
206560,덱스터,KOSDAQ,59120,"영화, 비디오물 및 방송프로그램 제작 관련 서비스업"
261200,덴티스,KOSDAQ,271,의료용 기기 제조업
484120,도우인시스,KOSDAQ,26211,액정 표시장치 제조업
067990,도이치모터스,KOSDAQ,451,자동차 판매업
006620,동구바이오제약,KOSDAQ,212,의약품 제조업
100130,동국S&C,KOSDAQ,2511,구조용 금속제품 제조업
005160,동국산업,KOSDAQ,24122,냉간 압연 및 압출 제품 제조업
303810,동국생명과학,KOSDAQ,212,의약품 제조업
075970,동국알앤에스,KOSDAQ,239,기타 비금속 광물제품 제조업
086450,동국제약,KOSDAQ,212,의약품 제조업
240550,동방메디컬,KOSDAQ,271,의료용 기기 제조업
099410,동방선기,KOSDAQ,31114,선박 구성 부분품 제조업
033500,동성화인텍,KOSDAQ,201,기초 화학물질 제조업
025950,동신건설,KOSDAQ,41221,도로 건설업
088130,동아엘텍,KOSDAQ,292,특수 목적용 기계 제조업
041930,동아화성,KOSDAQ,2219,기타 고무제품 제조업
060380,동양에스텍,KOSDAQ,24121,열간 압연 및 압출 제품 제조업
079960,동양이엔피,KOSDAQ,2811,"전동기, 발전기 및 전기 변환장치 제조업"
228340,동양파일,KOSDAQ,23325,콘크리트 관 및 기타 구조용 콘크리트 제품 제조업
088910,동우팜투테이블,KOSDAQ,10121,가금류 가공 및 저장 처리업
094170,동운아나텍,KOSDAQ,2611,전자집적회로 제조업
013120,동원개발,KOSDAQ,41112,아파트 건설업
109860,동일금속,KOSDAQ,24312,강주물 주조업
032960,동일기연,KOSDAQ,2629,기타 전자부품 제조업
023790,동일스틸럭스,KOSDAQ,24121,열간 압연 및 압출 제품 제조업
005290,동진쎄미켐,KOSDAQ,20129,기타 기초 무기 화학물질 제조업
025900,동화기업,KOSDAQ,16212,강화 및 재생 목재 제조업
131970,두산테스나,KOSDAQ,739,"그 외 기타 전문, 과학 및 기술 서비스업"
073190,듀오백,KOSDAQ,32091,금속 가구 제조업
176750,듀켐바이오,KOSDAQ,212,의약품 제조업
030350,드래곤플라이,KOSDAQ,5821,게임 소프트웨어 개발 및 공급업
203650,드림시큐리티,KOSDAQ,582,소프트웨어 개발 및 공급업
223250,드림씨아이에스,KOSDAQ,70113,의학 및 약학 연구개발업
060570,드림어스컴퍼니,KOSDAQ,603,
362990,드림인사이트,KOSDAQ,71310,광고 대행업
016670,디모아,KOSDAQ,467,기타 전문 도매업
187870,디바이스,KOSDAQ,29271,반도체 제조용 기계 제조업
110990,디아이티,KOSDAQ,29272,디스플레이 제조용 기계 제조업
263690,디알젬,KOSDAQ,27111,방사선 장치 제조업
214680,디알텍,KOSDAQ,271,의료용 기기 제조업
347850,디앤디파마텍,KOSDAQ,70113,의학 및 약학 연구개발업
263720,디앤씨미디어,KOSDAQ,581,"서적, 잡지 및 기타 인쇄물 출판업"
376300,디어유,KOSDAQ,58222,응용 소프트웨어 개발 및 공급업
109740,디에스케이,KOSDAQ,29272,디스플레이 제조용 기계 제조업
031860,디에이치엑스컴퍼니,KOSDAQ,46800,상품 종합 도매업
196490,디에이테크놀로지,KOSDAQ,29271,반도체 제조용 기계 제조업
066900,디에이피,KOSDAQ,2622,인쇄회로기판 및 전자부품 실장기판 제조업
092070,디엔에프,KOSDAQ,2049,그 외 기타 화학제품 제조업
039840,디오,KOSDAQ,27192,정형외과용 및 신체보정용 기기 제조업
219550,디와이디,KOSDAQ,464,생활용품 도매업
310870,디와이씨,KOSDAQ,303,자동차 신품 부품 제조업
104460,디와이피엔에프,KOSDAQ,29163,컨베이어장치 제조업
079810,디이엔티,KOSDAQ,289,기타 전기장비 제조업
113810,디젠스,KOSDAQ,303,자동차 신품 부품 제조업
043360,디지아이,KOSDAQ,263,컴퓨터 및 주변장치 제조업
197140,디지캡,KOSDAQ,58221,시스템 소프트웨어 개발 및 공급업
068930,디지털대성,KOSDAQ,855,일반 교습 학원
033130,디지틀조선,KOSDAQ,631,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
105740,디케이락,KOSDAQ,29133,"탭, 밸브 및 유사장치 제조업"
263020,디케이앤디,KOSDAQ,22214,플라스틱 합성피혁 제조업
290550,디케이티,KOSDAQ,26224,전자부품 실장기판 제조업
066670,디티씨,KOSDAQ,26211,액정 표시장치 제조업
187220,디티앤씨,KOSDAQ,729,기타 과학기술 서비스업
383930,디티앤씨알오,KOSDAQ,70113,의학 및 약학 연구개발업
131180,딜리,KOSDAQ,26323,컴퓨터 프린터 제조업
315640,딥노이드,KOSDAQ,582,소프트웨어 개발 및 공급업
317120,라닉스,KOSDAQ,26112,비메모리용 및 기타 전자집적회로 제조업
462510,라메디텍,KOSDAQ,2711,방사선 장치 및 전기식 진단 기기 제조업
042510,라온시큐어,KOSDAQ,582,소프트웨어 개발 및 공급업
232680,라온테크,KOSDAQ,29280,산업용 로봇 제조업
418420,라온텍,KOSDAQ,262,전자부품 제조업
300120,라온피플,KOSDAQ,582,소프트웨어 개발 및 공급업
171120,라이온켐텍,KOSDAQ,2049,그 외 기타 화학제품 제조업
388790,라이콤,KOSDAQ,264,통신 및 방송 장비 제조업
214260,라파스,KOSDAQ,20423,화장품 제조업
171010,램테크놀러지,KOSDAQ,20119,석탄화학계 화합물 및 기타 기초 유기 화학물질 제조업
084650,랩지노믹스,KOSDAQ,70113,의학 및 약학 연구개발업
217500,러셀,KOSDAQ,292,특수 목적용 기계 제조업
038390,레드캡투어,KOSDAQ,75210,여행사업
294140,레몬,KOSDAQ,20501,합성섬유 제조업
443250,레뷰코퍼레이션,KOSDAQ,71310,광고 대행업
228670,레이,KOSDAQ,27111,방사선 장치 제조업
228850,레이언스,KOSDAQ,27111,방사선 장치 제조업
412350,레이저쎌,KOSDAQ,29271,반도체 제조용 기계 제조업
199550,레이저옵텍,KOSDAQ,27112,전기식 진단 및 요법 기기 제조업
281740,레이크머티리얼즈,KOSDAQ,204,기타 화학제품 제조업
277810,레인보우로보틱스,KOSDAQ,29280,산업용 로봇 제조업
215100,로보로보,KOSDAQ,289,기타 전기장비 제조업
090360,로보스타,KOSDAQ,29280,산업용 로봇 제조업
108490,로보티즈,KOSDAQ,29299,그 외 기타 특수목적용 기계 제조업
900260,로스웰,KOSDAQ,64992,지주회사
067730,로지시스,KOSDAQ,62090,기타 정보기술 및 컴퓨터운영 관련 서비스업
071280,로체시스템즈,KOSDAQ,292,특수 목적용 기계 제조업
376900,로킷헬스케어,KOSDAQ,21309,
214610,롤링스톤,KOSDAQ,27199,그 외 기타 의료용 기기 제조업
328130,루닛,KOSDAQ,58222,응용 소프트웨어 개발 및 공급업
038060,루멘스,KOSDAQ,2612,"다이오드, 트랜지스터 및 유사 반도체소자 제조업"
474170,루미르,KOSDAQ,31311,"유인 항공기, 항공우주선 및 보조장치 제조업"
141080,리가켐바이오,KOSDAQ,70113,의학 및 약학 연구개발업
058470,리노공업,KOSDAQ,2629,기타 전자부품 제조업
016100,리더스코스메틱,KOSDAQ,172,"골판지, 종이 상자 및 종이 용기 제조업"
012700,리드코프,KOSDAQ,46712,액체연료 및 관련제품 도매업
302550,리메드,KOSDAQ,27199,그 외 기타 의료용 기기 제조업
073570,리튬포어스,KOSDAQ,339,그 외 기타 제품 제조업
377450,리파인,KOSDAQ,63991,데이터베이스 및 온라인정보 제공업
277070,린드먼아시아,KOSDAQ,64209,기타 금융 투자업
042500,링네트,KOSDAQ,62021,컴퓨터시스템 통합 자문 및 구축 서비스업
193250,링크드,KOSDAQ,2629,기타 전자부품 제조업
474650,링크솔루션,KOSDAQ,29222,디지털 적층 성형기계 제조업
219420,링크제니시스,KOSDAQ,58222,응용 소프트웨어 개발 및 공급업
439090,마녀공장,KOSDAQ,204,기타 화학제품 제조업
195500,마니커에프앤지,KOSDAQ,10121,가금류 가공 및 저장 처리업
377480,마음AI,KOSDAQ,58222,응용 소프트웨어 개발 및 공급업
305090,마이크로디지탈,KOSDAQ,271,의료용 기기 제조업
098120,마이크로컨텍솔,KOSDAQ,2629,기타 전자부품 제조업
424980,마이크로투나노,KOSDAQ,26129,기타 반도체소자 제조업
038290,마크로젠,KOSDAQ,73909,"그 외 기타 분류 안된 전문, 과학 및 기술 서비스업"
267980,매일유업,KOSDAQ,104,동물성 및 식물성 유지 제조업
005990,매일홀딩스,KOSDAQ,104,동물성 및 식물성 유지 제조업
093520,매커스,KOSDAQ,4659,기타 기계 및 장비 도매업
100590,머큐리,KOSDAQ,2642,방송 및 무선 통신장비 제조업
067280,멀티캠퍼스,KOSDAQ,85650,직원훈련기관
072870,메가스터디,KOSDAQ,581,"서적, 잡지 및 기타 인쇄물 출판업"
215200,메가스터디교육,KOSDAQ,85503,온라인 교육 학원
133750,메가엠디,KOSDAQ,85503,온라인 교육 학원
446540,메가터치,KOSDAQ,28201,일차전지 제조업
235980,메드팩토,KOSDAQ,70113,의학 및 약학 연구개발업
041920,메디아나,KOSDAQ,27112,전기식 진단 및 요법 기기 제조업
014100,메디앙스,KOSDAQ,468,상품 종합 도매업
054180,메디콕스,KOSDAQ,31114,선박 구성 부분품 제조업
086900,메디톡스,KOSDAQ,211,기초 의약물질 및 생물학적 제제 제조업
078160,메디포스트,KOSDAQ,211,기초 의약물질 및 생물학적 제제 제조업
408920,메쎄이상,KOSDAQ,759,기타 사업지원 서비스업
021880,메이슨캐피탈,KOSDAQ,64911,금융리스업
140410,메지온,KOSDAQ,70113,의학 및 약학 연구개발업
241770,메카로,KOSDAQ,261,반도체 제조업
059210,메타바이오메드,KOSDAQ,213,의료용품 및 기타 의약 관련제품 제조업
058110,멕아이씨에스,KOSDAQ,27112,전기식 진단 및 요법 기기 제조업
434480,모니터랩,KOSDAQ,58221,시스템 소프트웨어 개발 및 공급업
080420,모다이노칩,KOSDAQ,474,"섬유, 의복, 신발 및 가죽제품 소매업"
417970,모델솔루션,KOSDAQ,292,특수 목적용 기계 제조업
080160,모두투어,KOSDAQ,75210,여행사업
